#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0D17
#Date Time: 2025-10-15 17:25:03.300
#Sample rate: 5e+07Hz
#Samples: 4096

DateTime,DIO 1,DIO 2,SPI,DIO  3
2025-10-15 17:25:03.300.007.500,1,0,h43000035,0
2025-10-15 17:25:03.300.007.520,1,0,h43000035,0
2025-10-15 17:25:03.300.007.540,1,0,h43000035,0
2025-10-15 17:25:03.300.007.560,1,0,h43000035,0
2025-10-15 17:25:03.300.007.580,1,0,h43000035,0
2025-10-15 17:25:03.300.007.600,1,0,h43000035,0
2025-10-15 17:25:03.300.007.620,1,0,h43000035,0
2025-10-15 17:25:03.300.007.640,1,0,h43000035,0
2025-10-15 17:25:03.300.007.660,1,0,h43000035,0
2025-10-15 17:25:03.300.007.680,1,1,h43000035,0
2025-10-15 17:25:03.300.007.700,1,1,h43000035,0
2025-10-15 17:25:03.300.007.720,1,1,h43000035,0
2025-10-15 17:25:03.300.007.740,1,1,h43000035,0
2025-10-15 17:25:03.300.007.760,1,1,h43000035,0
2025-10-15 17:25:03.300.007.780,1,1,h43000035,0
2025-10-15 17:25:03.300.007.800,1,1,h43000035,0
2025-10-15 17:25:03.300.007.820,1,1,h43000035,0
2025-10-15 17:25:03.300.007.840,1,1,h43000035,0
2025-10-15 17:25:03.300.007.860,1,1,h43000035,0
2025-10-15 17:25:03.300.007.880,1,1,h43000035,0
2025-10-15 17:25:03.300.007.900,1,1,h43000035,0
2025-10-15 17:25:03.300.007.920,1,1,h43000035,0
2025-10-15 17:25:03.300.007.940,1,1,h43000035,0
2025-10-15 17:25:03.300.007.960,1,1,h43000035,0
2025-10-15 17:25:03.300.007.980,1,1,h43000035,0
2025-10-15 17:25:03.300.008.000,1,1,h43000035,0
2025-10-15 17:25:03.300.008.020,1,1,h43000035,0
2025-10-15 17:25:03.300.008.040,1,1,h43000035,0
2025-10-15 17:25:03.300.008.060,1,1,h43000035,0
2025-10-15 17:25:03.300.008.080,1,1,h43000035,0
2025-10-15 17:25:03.300.008.100,1,1,h43000035,0
2025-10-15 17:25:03.300.008.120,1,1,h43000035,0
2025-10-15 17:25:03.300.008.140,1,1,h43000035,0
2025-10-15 17:25:03.300.008.160,1,1,h43000035,0
2025-10-15 17:25:03.300.008.180,1,0,h43000035,0
2025-10-15 17:25:03.300.008.200,1,0,h43000035,0
2025-10-15 17:25:03.300.008.220,1,0,h43000035,0
2025-10-15 17:25:03.300.008.240,1,0,h43000035,0
2025-10-15 17:25:03.300.008.260,1,0,h43000035,0
2025-10-15 17:25:03.300.008.280,1,0,h43000035,0
2025-10-15 17:25:03.300.008.300,1,0,h43000035,0
2025-10-15 17:25:03.300.008.320,1,0,h43000035,0
2025-10-15 17:25:03.300.008.340,1,0,h43000035,0
2025-10-15 17:25:03.300.008.360,1,0,h43000035,0
2025-10-15 17:25:03.300.008.380,1,0,h43000035,0
2025-10-15 17:25:03.300.008.400,1,0,h43000035,0
2025-10-15 17:25:03.300.008.420,1,0,h43000035,0
2025-10-15 17:25:03.300.008.440,1,0,h43000035,0
2025-10-15 17:25:03.300.008.460,1,0,h43000035,0
2025-10-15 17:25:03.300.008.480,1,0,h43000035,0
2025-10-15 17:25:03.300.008.500,1,0,h43000035,0
2025-10-15 17:25:03.300.008.520,1,0,h43000035,0
2025-10-15 17:25:03.300.008.540,1,0,h43000035,0
2025-10-15 17:25:03.300.008.560,1,0,h43000035,0
2025-10-15 17:25:03.300.008.580,1,0,h43000035,0
2025-10-15 17:25:03.300.008.600,1,0,h43000035,0
2025-10-15 17:25:03.300.008.620,1,0,h43000035,0
2025-10-15 17:25:03.300.008.640,1,0,h43000035,0
2025-10-15 17:25:03.300.008.660,1,0,h43000035,0
2025-10-15 17:25:03.300.008.680,1,1,h43000035,0
2025-10-15 17:25:03.300.008.700,1,1,h43000035,0
2025-10-15 17:25:03.300.008.720,1,1,h43000035,0
2025-10-15 17:25:03.300.008.740,1,1,h43000035,0
2025-10-15 17:25:03.300.008.760,1,1,h43000035,0
2025-10-15 17:25:03.300.008.780,1,1,h43000035,0
2025-10-15 17:25:03.300.008.800,1,1,h43000035,0
2025-10-15 17:25:03.300.008.820,1,1,h43000035,0
2025-10-15 17:25:03.300.008.840,1,1,h43000035,0
2025-10-15 17:25:03.300.008.860,1,1,h43000035,0
2025-10-15 17:25:03.300.008.880,1,1,h43000035,0
2025-10-15 17:25:03.300.008.900,1,1,h43000035,0
2025-10-15 17:25:03.300.008.920,1,1,h43000035,0
2025-10-15 17:25:03.300.008.940,1,1,h43000035,0
2025-10-15 17:25:03.300.008.960,1,1,h43000035,0
2025-10-15 17:25:03.300.008.980,1,1,h43000035,0
2025-10-15 17:25:03.300.009.000,1,1,h43000035,0
2025-10-15 17:25:03.300.009.020,1,1,h43000035,0
2025-10-15 17:25:03.300.009.040,1,1,h43000035,0
2025-10-15 17:25:03.300.009.060,1,1,h43000035,0
2025-10-15 17:25:03.300.009.080,1,1,h43000035,0
2025-10-15 17:25:03.300.009.100,1,1,h43000035,0
2025-10-15 17:25:03.300.009.120,1,1,h43000035,0
2025-10-15 17:25:03.300.009.140,1,1,h43000035,0
2025-10-15 17:25:03.300.009.160,1,1,h43000035,0
2025-10-15 17:25:03.300.009.180,0,0,h43000035,0
2025-10-15 17:25:03.300.009.200,0,0,h43000035,0
2025-10-15 17:25:03.300.009.220,0,0,h43000035,0
2025-10-15 17:25:03.300.009.240,0,0,h43000035,0
2025-10-15 17:25:03.300.009.260,0,0,h43000035,0
2025-10-15 17:25:03.300.009.280,0,0,h43000035,0
2025-10-15 17:25:03.300.009.300,0,0,h43000035,0
2025-10-15 17:25:03.300.009.320,0,0,h43000035,0
2025-10-15 17:25:03.300.009.340,0,0,h43000035,0
2025-10-15 17:25:03.300.009.360,0,0,h43000035,0
2025-10-15 17:25:03.300.009.380,0,0,h43000035,0
2025-10-15 17:25:03.300.009.400,0,0,h43000035,0
2025-10-15 17:25:03.300.009.420,0,0,h43000035,0
2025-10-15 17:25:03.300.009.440,0,0,h43000035,0
2025-10-15 17:25:03.300.009.460,0,0,h43000035,0
2025-10-15 17:25:03.300.009.480,0,0,h43000035,0
2025-10-15 17:25:03.300.009.500,0,0,h43000035,0
2025-10-15 17:25:03.300.009.520,0,0,h43000035,0
2025-10-15 17:25:03.300.009.540,0,0,h43000035,0
2025-10-15 17:25:03.300.009.560,0,0,h43000035,0
2025-10-15 17:25:03.300.009.580,0,0,h43000035,0
2025-10-15 17:25:03.300.009.600,0,0,h43000035,0
2025-10-15 17:25:03.300.009.620,0,0,h43000035,0
2025-10-15 17:25:03.300.009.640,0,0,h43000035,0
2025-10-15 17:25:03.300.009.660,0,0,h43000035,0
2025-10-15 17:25:03.300.009.680,0,1,h43000035,0
2025-10-15 17:25:03.300.009.700,0,1,h43000035,0
2025-10-15 17:25:03.300.009.720,0,1,h43000035,0
2025-10-15 17:25:03.300.009.740,0,1,h43000035,0
2025-10-15 17:25:03.300.009.760,0,1,h43000035,0
2025-10-15 17:25:03.300.009.780,0,1,h43000035,0
2025-10-15 17:25:03.300.009.800,0,1,h43000035,0
2025-10-15 17:25:03.300.009.820,0,1,h43000035,0
2025-10-15 17:25:03.300.009.840,0,1,h43000035,0
2025-10-15 17:25:03.300.009.860,0,1,h43000035,0
2025-10-15 17:25:03.300.009.880,0,1,h43000035,0
2025-10-15 17:25:03.300.009.900,0,1,h43000035,0
2025-10-15 17:25:03.300.009.920,0,1,h43000035,0
2025-10-15 17:25:03.300.009.940,0,1,h43000035,0
2025-10-15 17:25:03.300.009.960,0,1,h43000035,0
2025-10-15 17:25:03.300.009.980,0,1,h43000035,0
2025-10-15 17:25:03.300.010.000,0,1,h43000035,0
2025-10-15 17:25:03.300.010.020,0,1,h43000035,0
2025-10-15 17:25:03.300.010.040,0,1,h43000035,0
2025-10-15 17:25:03.300.010.060,0,1,h43000035,0
2025-10-15 17:25:03.300.010.080,0,1,h43000035,0
2025-10-15 17:25:03.300.010.100,0,1,h43000035,0
2025-10-15 17:25:03.300.010.120,0,1,h43000035,0
2025-10-15 17:25:03.300.010.140,0,1,h43000035,0
2025-10-15 17:25:03.300.010.160,0,1,h43000035,0
2025-10-15 17:25:03.300.010.180,0,0,h43000035,0
2025-10-15 17:25:03.300.010.200,0,0,h43000035,0
2025-10-15 17:25:03.300.010.220,0,0,h43000035,0
2025-10-15 17:25:03.300.010.240,0,0,h43000035,0
2025-10-15 17:25:03.300.010.260,0,0,h43000035,0
2025-10-15 17:25:03.300.010.280,0,0,h43000035,0
2025-10-15 17:25:03.300.010.300,0,0,h43000035,0
2025-10-15 17:25:03.300.010.320,0,0,h43000035,0
2025-10-15 17:25:03.300.010.340,0,0,h43000035,0
2025-10-15 17:25:03.300.010.360,0,0,h43000035,0
2025-10-15 17:25:03.300.010.380,0,0,h43000035,0
2025-10-15 17:25:03.300.010.400,0,0,h43000035,0
2025-10-15 17:25:03.300.010.420,0,0,h43000035,0
2025-10-15 17:25:03.300.010.440,0,0,h43000035,0
2025-10-15 17:25:03.300.010.460,0,0,h43000035,0
2025-10-15 17:25:03.300.010.480,0,0,h43000035,0
2025-10-15 17:25:03.300.010.500,0,0,h43000035,0
2025-10-15 17:25:03.300.010.520,0,0,h43000035,0
2025-10-15 17:25:03.300.010.540,0,0,h43000035,0
2025-10-15 17:25:03.300.010.560,0,0,h43000035,0
2025-10-15 17:25:03.300.010.580,0,0,h43000035,0
2025-10-15 17:25:03.300.010.600,0,0,h43000035,0
2025-10-15 17:25:03.300.010.620,0,0,h43000035,0
2025-10-15 17:25:03.300.010.640,0,0,h43000035,0
2025-10-15 17:25:03.300.010.660,0,0,h43000035,0
2025-10-15 17:25:03.300.010.680,0,1,h43000035,0
2025-10-15 17:25:03.300.010.700,0,1,h43000035,0
2025-10-15 17:25:03.300.010.720,0,1,h43000035,0
2025-10-15 17:25:03.300.010.740,0,1,h43000035,0
2025-10-15 17:25:03.300.010.760,0,1,h43000035,0
2025-10-15 17:25:03.300.010.780,0,1,h43000035,0
2025-10-15 17:25:03.300.010.800,0,1,h43000035,0
2025-10-15 17:25:03.300.010.820,0,1,h43000035,0
2025-10-15 17:25:03.300.010.840,0,1,h43000035,0
2025-10-15 17:25:03.300.010.860,0,1,h43000035,0
2025-10-15 17:25:03.300.010.880,0,1,h43000035,0
2025-10-15 17:25:03.300.010.900,0,1,h43000035,0
2025-10-15 17:25:03.300.010.920,0,1,h43000035,0
2025-10-15 17:25:03.300.010.940,0,1,h43000035,0
2025-10-15 17:25:03.300.010.960,0,1,h43000035,0
2025-10-15 17:25:03.300.010.980,0,1,h43000035,0
2025-10-15 17:25:03.300.011.000,0,1,h43000035,0
2025-10-15 17:25:03.300.011.020,0,1,h43000035,0
2025-10-15 17:25:03.300.011.040,0,1,h43000035,0
2025-10-15 17:25:03.300.011.060,0,1,h43000035,0
2025-10-15 17:25:03.300.011.080,0,1,h43000035,0
2025-10-15 17:25:03.300.011.100,0,1,h43000035,0
2025-10-15 17:25:03.300.011.120,0,1,h43000035,0
2025-10-15 17:25:03.300.011.140,0,1,h43000035,0
2025-10-15 17:25:03.300.011.160,0,1,h43000035,0
2025-10-15 17:25:03.300.011.180,0,0,h43000035,0
2025-10-15 17:25:03.300.011.200,0,0,h43000035,0
2025-10-15 17:25:03.300.011.220,0,0,h43000035,0
2025-10-15 17:25:03.300.011.240,0,0,h43000035,0
2025-10-15 17:25:03.300.011.260,0,0,h43000035,0
2025-10-15 17:25:03.300.011.280,0,0,h43000035,0
2025-10-15 17:25:03.300.011.300,0,0,h43000035,0
2025-10-15 17:25:03.300.011.320,0,0,h43000035,0
2025-10-15 17:25:03.300.011.340,0,0,h43000035,0
2025-10-15 17:25:03.300.011.360,0,0,h43000035,0
2025-10-15 17:25:03.300.011.380,0,0,h43000035,0
2025-10-15 17:25:03.300.011.400,0,0,h43000035,0
2025-10-15 17:25:03.300.011.420,0,0,h43000035,0
2025-10-15 17:25:03.300.011.440,0,0,h43000035,0
2025-10-15 17:25:03.300.011.460,0,0,h43000035,0
2025-10-15 17:25:03.300.011.480,0,0,h43000035,0
2025-10-15 17:25:03.300.011.500,0,0,h43000035,0
2025-10-15 17:25:03.300.011.520,0,0,h43000035,0
2025-10-15 17:25:03.300.011.540,0,0,h43000035,0
2025-10-15 17:25:03.300.011.560,0,0,h43000035,0
2025-10-15 17:25:03.300.011.580,0,0,h43000035,0
2025-10-15 17:25:03.300.011.600,0,0,h43000035,0
2025-10-15 17:25:03.300.011.620,0,0,h43000035,0
2025-10-15 17:25:03.300.011.640,0,0,h43000035,0
2025-10-15 17:25:03.300.011.660,0,0,h43000035,0
2025-10-15 17:25:03.300.011.680,0,1,h43000035,0
2025-10-15 17:25:03.300.011.700,0,1,h43000035,0
2025-10-15 17:25:03.300.011.720,0,1,h43000035,0
2025-10-15 17:25:03.300.011.740,0,1,h43000035,0
2025-10-15 17:25:03.300.011.760,0,1,h43000035,0
2025-10-15 17:25:03.300.011.780,0,1,h43000035,0
2025-10-15 17:25:03.300.011.800,0,1,h43000035,0
2025-10-15 17:25:03.300.011.820,0,1,h43000035,0
2025-10-15 17:25:03.300.011.840,0,1,h43000035,0
2025-10-15 17:25:03.300.011.860,0,1,h43000035,0
2025-10-15 17:25:03.300.011.880,0,1,h43000035,0
2025-10-15 17:25:03.300.011.900,0,1,h43000035,0
2025-10-15 17:25:03.300.011.920,0,1,h43000035,0
2025-10-15 17:25:03.300.011.940,0,1,h43000035,0
2025-10-15 17:25:03.300.011.960,0,1,h43000035,0
2025-10-15 17:25:03.300.011.980,0,1,h43000035,0
2025-10-15 17:25:03.300.012.000,0,1,h43000035,0
2025-10-15 17:25:03.300.012.020,0,1,h43000035,0
2025-10-15 17:25:03.300.012.040,0,1,h43000035,0
2025-10-15 17:25:03.300.012.060,0,1,h43000035,0
2025-10-15 17:25:03.300.012.080,0,1,h43000035,0
2025-10-15 17:25:03.300.012.100,0,1,h43000035,0
2025-10-15 17:25:03.300.012.120,0,1,h43000035,0
2025-10-15 17:25:03.300.012.140,0,1,h43000035,0
2025-10-15 17:25:03.300.012.160,0,1,h43000035,0
2025-10-15 17:25:03.300.012.180,0,0,h43000035,0
2025-10-15 17:25:03.300.012.200,0,0,h43000035,0
2025-10-15 17:25:03.300.012.220,0,0,h43000035,0
2025-10-15 17:25:03.300.012.240,0,0,h43000035,0
2025-10-15 17:25:03.300.012.260,0,0,h43000035,0
2025-10-15 17:25:03.300.012.280,0,0,h43000035,0
2025-10-15 17:25:03.300.012.300,0,0,h43000035,0
2025-10-15 17:25:03.300.012.320,0,0,h43000035,0
2025-10-15 17:25:03.300.012.340,0,0,h43000035,0
2025-10-15 17:25:03.300.012.360,0,0,h43000035,0
2025-10-15 17:25:03.300.012.380,0,0,h43000035,0
2025-10-15 17:25:03.300.012.400,0,0,h43000035,0
2025-10-15 17:25:03.300.012.420,0,0,h43000035,0
2025-10-15 17:25:03.300.012.440,0,0,h43000035,0
2025-10-15 17:25:03.300.012.460,0,0,h43000035,0
2025-10-15 17:25:03.300.012.480,0,0,h43000035,0
2025-10-15 17:25:03.300.012.500,0,0,h43000035,0
2025-10-15 17:25:03.300.012.520,0,0,h43000035,0
2025-10-15 17:25:03.300.012.540,0,0,h43000035,0
2025-10-15 17:25:03.300.012.560,0,0,h43000035,0
2025-10-15 17:25:03.300.012.580,0,0,h43000035,0
2025-10-15 17:25:03.300.012.600,0,0,h43000035,0
2025-10-15 17:25:03.300.012.620,0,0,h43000035,0
2025-10-15 17:25:03.300.012.640,0,0,h43000035,0
2025-10-15 17:25:03.300.012.660,0,0,h43000035,0
2025-10-15 17:25:03.300.012.680,0,1,h43000035,0
2025-10-15 17:25:03.300.012.700,0,1,h43000035,0
2025-10-15 17:25:03.300.012.720,0,1,h43000035,0
2025-10-15 17:25:03.300.012.740,0,1,h43000035,0
2025-10-15 17:25:03.300.012.760,0,1,h43000035,0
2025-10-15 17:25:03.300.012.780,0,1,h43000035,0
2025-10-15 17:25:03.300.012.800,0,1,h43000035,0
2025-10-15 17:25:03.300.012.820,0,1,h43000035,0
2025-10-15 17:25:03.300.012.840,0,1,h43000035,0
2025-10-15 17:25:03.300.012.860,0,1,h43000035,0
2025-10-15 17:25:03.300.012.880,0,1,h43000035,0
2025-10-15 17:25:03.300.012.900,0,1,h43000035,0
2025-10-15 17:25:03.300.012.920,0,1,h43000035,0
2025-10-15 17:25:03.300.012.940,0,1,h43000035,0
2025-10-15 17:25:03.300.012.960,0,1,h43000035,0
2025-10-15 17:25:03.300.012.980,0,1,h43000035,0
2025-10-15 17:25:03.300.013.000,0,1,h43000035,0
2025-10-15 17:25:03.300.013.020,0,1,h43000035,0
2025-10-15 17:25:03.300.013.040,0,1,h43000035,0
2025-10-15 17:25:03.300.013.060,0,1,h43000035,0
2025-10-15 17:25:03.300.013.080,0,1,h43000035,0
2025-10-15 17:25:03.300.013.100,0,1,h43000035,0
2025-10-15 17:25:03.300.013.120,0,1,h43000035,0
2025-10-15 17:25:03.300.013.140,0,1,h43000035,0
2025-10-15 17:25:03.300.013.160,0,1,h43000035,0
2025-10-15 17:25:03.300.013.180,0,0,h43000035,0
2025-10-15 17:25:03.300.013.200,0,0,h43000035,0
2025-10-15 17:25:03.300.013.220,0,0,h43000035,0
2025-10-15 17:25:03.300.013.240,0,0,h43000035,0
2025-10-15 17:25:03.300.013.260,0,0,h43000035,0
2025-10-15 17:25:03.300.013.280,0,0,h43000035,0
2025-10-15 17:25:03.300.013.300,0,0,h43000035,0
2025-10-15 17:25:03.300.013.320,0,0,h43000035,0
2025-10-15 17:25:03.300.013.340,0,0,h43000035,0
2025-10-15 17:25:03.300.013.360,0,0,h43000035,0
2025-10-15 17:25:03.300.013.380,0,0,h43000035,0
2025-10-15 17:25:03.300.013.400,0,0,h43000035,0
2025-10-15 17:25:03.300.013.420,0,0,h43000035,0
2025-10-15 17:25:03.300.013.440,0,0,h43000035,0
2025-10-15 17:25:03.300.013.460,0,0,h43000035,0
2025-10-15 17:25:03.300.013.480,0,0,h43000035,0
2025-10-15 17:25:03.300.013.500,0,0,h43000035,0
2025-10-15 17:25:03.300.013.520,0,0,h43000035,0
2025-10-15 17:25:03.300.013.540,0,0,h43000035,0
2025-10-15 17:25:03.300.013.560,0,0,h43000035,0
2025-10-15 17:25:03.300.013.580,0,0,h43000035,0
2025-10-15 17:25:03.300.013.600,0,0,h43000035,0
2025-10-15 17:25:03.300.013.620,0,0,h43000035,0
2025-10-15 17:25:03.300.013.640,0,0,h43000035,0
2025-10-15 17:25:03.300.013.660,0,0,h43000035,0
2025-10-15 17:25:03.300.013.680,0,1,h43000035,0
2025-10-15 17:25:03.300.013.700,0,1,h43000035,0
2025-10-15 17:25:03.300.013.720,0,1,h43000035,0
2025-10-15 17:25:03.300.013.740,0,1,h43000035,0
2025-10-15 17:25:03.300.013.760,0,1,h43000035,0
2025-10-15 17:25:03.300.013.780,0,1,h43000035,0
2025-10-15 17:25:03.300.013.800,0,1,h43000035,0
2025-10-15 17:25:03.300.013.820,0,1,h43000035,0
2025-10-15 17:25:03.300.013.840,0,1,h43000035,0
2025-10-15 17:25:03.300.013.860,0,1,h43000035,0
2025-10-15 17:25:03.300.013.880,0,1,h43000035,0
2025-10-15 17:25:03.300.013.900,0,1,h43000035,0
2025-10-15 17:25:03.300.013.920,0,1,h43000035,0
2025-10-15 17:25:03.300.013.940,0,1,h43000035,0
2025-10-15 17:25:03.300.013.960,0,1,h43000035,0
2025-10-15 17:25:03.300.013.980,0,1,h43000035,0
2025-10-15 17:25:03.300.014.000,0,1,h43000035,0
2025-10-15 17:25:03.300.014.020,0,1,h43000035,0
2025-10-15 17:25:03.300.014.040,0,1,h43000035,0
2025-10-15 17:25:03.300.014.060,0,1,h43000035,0
2025-10-15 17:25:03.300.014.080,0,1,h43000035,0
2025-10-15 17:25:03.300.014.100,0,1,h43000035,0
2025-10-15 17:25:03.300.014.120,0,1,h43000035,0
2025-10-15 17:25:03.300.014.140,0,1,h43000035,0
2025-10-15 17:25:03.300.014.160,0,1,h43000035,0
2025-10-15 17:25:03.300.014.180,0,0,h43000035,0
2025-10-15 17:25:03.300.014.200,0,0,h43000035,0
2025-10-15 17:25:03.300.014.220,0,0,h43000035,0
2025-10-15 17:25:03.300.014.240,0,0,h43000035,0
2025-10-15 17:25:03.300.014.260,0,0,h43000035,0
2025-10-15 17:25:03.300.014.280,0,0,h43000035,0
2025-10-15 17:25:03.300.014.300,0,0,h43000035,0
2025-10-15 17:25:03.300.014.320,0,0,h43000035,0
2025-10-15 17:25:03.300.014.340,0,0,h43000035,0
2025-10-15 17:25:03.300.014.360,0,0,h43000035,0
2025-10-15 17:25:03.300.014.380,0,0,h43000035,0
2025-10-15 17:25:03.300.014.400,0,0,h43000035,0
2025-10-15 17:25:03.300.014.420,0,0,h43000035,0
2025-10-15 17:25:03.300.014.440,0,0,h43000035,0
2025-10-15 17:25:03.300.014.460,0,0,h43000035,0
2025-10-15 17:25:03.300.014.480,0,0,h43000035,0
2025-10-15 17:25:03.300.014.500,0,0,h43000035,0
2025-10-15 17:25:03.300.014.520,0,0,h43000035,0
2025-10-15 17:25:03.300.014.540,0,0,h43000035,0
2025-10-15 17:25:03.300.014.560,0,0,h43000035,0
2025-10-15 17:25:03.300.014.580,0,0,h43000035,0
2025-10-15 17:25:03.300.014.600,0,0,h43000035,0
2025-10-15 17:25:03.300.014.620,0,0,h43000035,0
2025-10-15 17:25:03.300.014.640,0,0,h43000035,0
2025-10-15 17:25:03.300.014.660,0,0,h43000035,0
2025-10-15 17:25:03.300.014.680,0,1,h43000035,0
2025-10-15 17:25:03.300.014.700,0,1,h43000035,0
2025-10-15 17:25:03.300.014.720,0,1,h43000035,0
2025-10-15 17:25:03.300.014.740,0,1,h43000035,0
2025-10-15 17:25:03.300.014.760,0,1,h43000035,0
2025-10-15 17:25:03.300.014.780,0,1,h43000035,0
2025-10-15 17:25:03.300.014.800,0,1,h43000035,0
2025-10-15 17:25:03.300.014.820,0,1,h43000035,0
2025-10-15 17:25:03.300.014.840,0,1,h43000035,0
2025-10-15 17:25:03.300.014.860,0,1,h43000035,0
2025-10-15 17:25:03.300.014.880,0,1,h43000035,0
2025-10-15 17:25:03.300.014.900,0,1,h43000035,0
2025-10-15 17:25:03.300.014.920,0,1,h43000035,0
2025-10-15 17:25:03.300.014.940,0,1,h43000035,0
2025-10-15 17:25:03.300.014.960,0,1,h43000035,0
2025-10-15 17:25:03.300.014.980,0,1,h43000035,0
2025-10-15 17:25:03.300.015.000,0,1,h43000035,0
2025-10-15 17:25:03.300.015.020,0,1,h43000035,0
2025-10-15 17:25:03.300.015.040,0,1,h43000035,0
2025-10-15 17:25:03.300.015.060,0,1,h43000035,0
2025-10-15 17:25:03.300.015.080,0,1,h43000035,0
2025-10-15 17:25:03.300.015.100,0,1,h43000035,0
2025-10-15 17:25:03.300.015.120,0,1,h43000035,0
2025-10-15 17:25:03.300.015.140,0,1,h43000035,0
2025-10-15 17:25:03.300.015.160,0,1,h43000035,0
2025-10-15 17:25:03.300.015.180,0,0,h43000035,0
2025-10-15 17:25:03.300.015.200,0,0,h43000035,0
2025-10-15 17:25:03.300.015.220,0,0,h43000035,0
2025-10-15 17:25:03.300.015.240,0,0,h43000035,0
2025-10-15 17:25:03.300.015.260,0,0,h43000035,0
2025-10-15 17:25:03.300.015.280,0,0,h43000035,0
2025-10-15 17:25:03.300.015.300,0,0,h43000035,0
2025-10-15 17:25:03.300.015.320,0,0,h43000035,0
2025-10-15 17:25:03.300.015.340,0,0,h43000035,0
2025-10-15 17:25:03.300.015.360,0,0,h43000035,0
2025-10-15 17:25:03.300.015.380,0,0,h43000035,0
2025-10-15 17:25:03.300.015.400,0,0,h43000035,0
2025-10-15 17:25:03.300.015.420,0,0,h43000035,0
2025-10-15 17:25:03.300.015.440,0,0,h43000035,0
2025-10-15 17:25:03.300.015.460,0,0,h43000035,0
2025-10-15 17:25:03.300.015.480,0,0,h43000035,0
2025-10-15 17:25:03.300.015.500,0,0,h43000035,0
2025-10-15 17:25:03.300.015.520,0,0,h43000035,0
2025-10-15 17:25:03.300.015.540,0,0,h43000035,0
2025-10-15 17:25:03.300.015.560,0,0,h43000035,0
2025-10-15 17:25:03.300.015.580,0,0,h43000035,0
2025-10-15 17:25:03.300.015.600,0,0,h43000035,0
2025-10-15 17:25:03.300.015.620,0,0,h43000035,0
2025-10-15 17:25:03.300.015.640,0,0,h43000035,0
2025-10-15 17:25:03.300.015.660,0,0,h43000035,0
2025-10-15 17:25:03.300.015.680,0,1,h43000035,0
2025-10-15 17:25:03.300.015.700,0,1,h43000035,0
2025-10-15 17:25:03.300.015.720,0,1,h43000035,0
2025-10-15 17:25:03.300.015.740,0,1,h43000035,0
2025-10-15 17:25:03.300.015.760,0,1,h43000035,0
2025-10-15 17:25:03.300.015.780,0,1,h43000035,0
2025-10-15 17:25:03.300.015.800,0,1,h43000035,0
2025-10-15 17:25:03.300.015.820,0,1,h43000035,0
2025-10-15 17:25:03.300.015.840,0,1,h43000035,0
2025-10-15 17:25:03.300.015.860,0,1,h43000035,0
2025-10-15 17:25:03.300.015.880,0,1,h43000035,0
2025-10-15 17:25:03.300.015.900,0,1,h43000035,0
2025-10-15 17:25:03.300.015.920,0,1,h43000035,0
2025-10-15 17:25:03.300.015.940,0,1,h43000035,0
2025-10-15 17:25:03.300.015.960,0,1,h43000035,0
2025-10-15 17:25:03.300.015.980,0,1,h43000035,0
2025-10-15 17:25:03.300.016.000,0,1,h43000035,0
2025-10-15 17:25:03.300.016.020,0,1,h43000035,0
2025-10-15 17:25:03.300.016.040,0,1,h43000035,0
2025-10-15 17:25:03.300.016.060,0,1,h43000035,0
2025-10-15 17:25:03.300.016.080,0,1,h43000035,0
2025-10-15 17:25:03.300.016.100,0,1,h43000035,0
2025-10-15 17:25:03.300.016.120,0,1,h43000035,0
2025-10-15 17:25:03.300.016.140,0,1,h43000035,0
2025-10-15 17:25:03.300.016.160,0,1,h43000035,0
2025-10-15 17:25:03.300.016.180,0,0,h43000035,0
2025-10-15 17:25:03.300.016.200,0,0,h43000035,0
2025-10-15 17:25:03.300.016.220,0,0,h43000035,0
2025-10-15 17:25:03.300.016.240,0,0,h43000035,0
2025-10-15 17:25:03.300.016.260,0,0,h43000035,0
2025-10-15 17:25:03.300.016.280,0,0,h43000035,0
2025-10-15 17:25:03.300.016.300,0,0,h43000035,0
2025-10-15 17:25:03.300.016.320,0,0,h43000035,0
2025-10-15 17:25:03.300.016.340,0,0,h43000035,0
2025-10-15 17:25:03.300.016.360,0,0,h43000035,0
2025-10-15 17:25:03.300.016.380,0,0,h43000035,0
2025-10-15 17:25:03.300.016.400,0,0,h43000035,0
2025-10-15 17:25:03.300.016.420,0,0,h43000035,0
2025-10-15 17:25:03.300.016.440,0,0,h43000035,0
2025-10-15 17:25:03.300.016.460,0,0,h43000035,0
2025-10-15 17:25:03.300.016.480,0,0,h43000035,0
2025-10-15 17:25:03.300.016.500,0,0,h43000035,0
2025-10-15 17:25:03.300.016.520,0,0,h43000035,0
2025-10-15 17:25:03.300.016.540,0,0,h43000035,0
2025-10-15 17:25:03.300.016.560,0,0,h43000035,0
2025-10-15 17:25:03.300.016.580,0,0,h43000035,0
2025-10-15 17:25:03.300.016.600,0,0,h43000035,0
2025-10-15 17:25:03.300.016.620,0,0,h43000035,0
2025-10-15 17:25:03.300.016.640,0,0,h43000035,0
2025-10-15 17:25:03.300.016.660,0,0,h43000035,0
2025-10-15 17:25:03.300.016.680,0,1,h43000035,0
2025-10-15 17:25:03.300.016.700,0,1,h43000035,0
2025-10-15 17:25:03.300.016.720,0,1,h43000035,0
